0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,24.35732,9.823841,6.407773
Bank,254.0369,10.75687,10.8053
Fire Station,9.854175,5.888813,8.458431
High School,16.65262,8.971926,7.721914
Pawn Shop,156.7465,77.45677,14.76329
Pizzeria,20.43737,14.14567,8.389022
Police station ,36.40921,9.826192,4.854147
Quattroki Restaurant,24.6036,9.86079,8.145707
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,543.097695,146.730872,69.54558399999999
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.10201,0.7550737500000001,0.44203416666666673
Bank,0.8218113652597402,0.6740794214285714,0.8926664454545455
Fire Station,0.56466300625,0.3810173933333333,0.35632411875000003
High School,0.4392322083333333,0.3806173619047619,0.3405954761904762
Pawn Shop,1.1113827399999998,0.5708323179104478,0.7544687941176471
Pizzeria,0.9715014149999999,0.7638851,0.46804385333333337
Police station ,1.1204871903225806,0.52253473125,0.4544467555555556
Quattroki Restaurant,0.8175054862068966,0.43817390500000003,0.3475301666666667
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,0.9935741764215688,0.5607767476033894,0.5070137220918614
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,12.76061,4.373801,2.165879
Bank,6.1170999999999935,3.5829479,3.1591239
Fire Station,3.6251691,2.1876018999999998,1.4860839000000001
High School,3.362095,1.8749916,1.6597959999999998
Pawn Shop,10.694339999999997,3.8265500000000046,3.090214
Pizzeria,6.8403092999999995,6.3542626,2.8612178
Police station ,6.569279999999999,2.847155,2.3749288
Quattroki Restaurant,7.1108791,1.9306591000000002,1.6387015
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,12.76061,6.3542626,3.1591239
0
"BNC23 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,63.901681933454135,60.82771802933764,60.69476938245171
Bank,1882.9531263986996,76.20098177095012,56.72085089731488
Fire Station,93.37794401738346,91.65231955959172,97.24852636152946
High School,228.75762090987874,128.15672372037784,127.00865098177772
Pawn Shop,771.5986267414013,801.5255101679695,99.06175509787538
Pizzeria,128.0614825091929,99.16180990737956,92.09987532360657
Police station ,160.5056781312314,90.09761865697494,51.023881371015044
Quattroki Restaurant,194.2484264889381,116.00354044030415,116.96852283907788
0
"BNC23 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,3523.4045871301796,1463.6262222528856,700.8268322546486
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,5.485475,
Bank #2 || Task: None,4.166547,
Bank #3 || Task: None,3.958209,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,8.479227
Bank Square #1 || Task: Count backwards from 56 by 3s,,10.61281
Bank Square #3 || Task: Count backwards from 61 by 3s,,10.50657
0
Completion Time per Block:
,Control,Serial Subtraction
0,13.610230999999999,29.598606999999998
