0
Time to Complete per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,24.97392,12.31309,5.361345
Bank,85.04741,15.83281,8.784739
Fire Station,73.88767,69.43678,19.49897
High School,35.68651,9.964675,11.08926
Pawn Shop,18.02032,11.32621,8.756702
Pizzeria,31.95805,16.71504,41.08972
Police station ,52.38806,23.77026,23.07658
Quattroki Restaurant,114.4912,30.92336,9.395516
0
Time to Complete per Block:
,Block 1,Block 2,Block 3
0,436.45314,190.28222499999998,127.05283200000001
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.419004,1.06453,0.39003338461538467
Bank,1.5957555981132077,1.3831119454545453,0.708911975
Fire Station,1.002175295890411,0.6888774099999999,0.4909074794871795
High School,1.0005507942857141,0.39466086666666667,0.49767530476190475
Pawn Shop,0.9115269842105264,0.6392789058823529,0.4482896444444444
Pizzeria,1.24637044,0.63857884,0.5627860347222222
Police station ,1.0525622306122449,0.7484188419354838,0.7731749517241379
Quattroki Restaurant,0.9235884344262294,0.5628782611111112,0.40972050454545456
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.2689417221922916,0.76504188388127,0.535187409912591
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,15.7738,6.0285470000000005,2.153283
Bank,20.0136767,7.117889999999999,1.3339850000000002
Fire Station,9.659310000000001,7.0623099999999965,2.4509500000000006
High School,14.310727799999999,1.7993128,2.027628
Pawn Shop,5.756761999999999,2.402653,1.2769336
Pizzeria,13.090020999999998,2.5824099999999994,4.2608215
Police station ,7.7151572999999996,2.24944,4.958216000000001
Quattroki Restaurant,10.923339,2.84009,1.2433701000000001
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,20.0136767,7.117889999999999,4.958216000000001
0
"BNC07 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,59.13441421837795,58.2673611745319,59.94490746465277
Bank,303.1380929946806,50.05707233752271,63.70469898286803
Fire Station,427.02166565175105,513.1059949781901,172.16558722933036
High School,144.13480937692526,126.75573960482193,116.26555259685742
Pawn Shop,109.02218922016628,82.60278028960636,93.37817287483351
Pizzeria,128.48124269316003,137.6914024679089,342.51418731078417
Police station ,296.80746068030186,154.35588081994268,137.0693161899729
Quattroki Restaurant,666.6738606298181,222.3265288854794,123.86799534137955
0
"BNC07 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,2134.413735465181,1345.1627605580038,1108.9104179906785
0
Time to Complete Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,6.863867,
Bank #2 || Task: None,5.611176,
Bank #3 || Task: None,5.041494,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,9.312137
Bank Square #1 || Task: Count backwards from 56 by 3s,,19.68073
Bank Square #3 || Task: Count backwards from 61 by 3s,,9.193804
0
Time to Complete per Block:
,Control,Serial Subtraction
0,17.516537,38.186671000000004
