ParticipantID,X,Z,Frame,Total Time,Lapsed Time,Target Name,X Euler Angle,Y Euler Angle,Z Euler Angle
BNC07_ss_trial,0,-4.1,0,0.02,0.02,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC07_ss_trial,0,-4.1,1,0.04,0.04,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC07_ss_trial,0,-4.1,2,0.06,0.06,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC07_ss_trial,0,-4.1,3,0.3933333,0.3933333,Bank Square #1 || Task: Count backwards from 56 by 3s,(357.5, 305.3, 1.2)
BNC07_ss_trial,0,-4.1,4,0.4535608,0.4535608,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.5, 319.1, 2.2)
BNC07_ss_trial,0,-4.1,5,0.4640357,0.4640357,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.5, 320.0, 2.2)
BNC07_ss_trial,0,-4.1,6,0.4692399,0.4692399,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.6, 320.3, 2.2)
BNC07_ss_trial,0,-4.1,7,0.4717235,0.4717235,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.6, 320.6, 2.2)
BNC07_ss_trial,0,-4.1,8,0.4788329,0.4788329,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.6, 320.9, 2.3)
BNC07_ss_trial,0,-4.1,9,0.4853343,0.4853343,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.7, 321.2, 2.3)
BNC07_ss_trial,0,-4.1,10,0.4924414,0.4924414,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.7, 321.4, 2.2)
BNC07_ss_trial,0,-4.1,11,0.4993654,0.4993654,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.7, 321.7, 2.3)
BNC07_ss_trial,0,-4.1,12,0.5062823,0.5062823,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.8, 321.9, 2.3)
BNC07_ss_trial,0,-4.1,13,0.5133433,0.5133433,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.9, 322.1, 2.3)
BNC07_ss_trial,0,-4.1,14,0.5214834,0.5214834,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.9, 322.4, 2.3)
BNC07_ss_trial,0,-4.1,15,0.5271963,0.5271963,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.0, 322.5, 2.3)
BNC07_ss_trial,0,-4.1,16,0.53487,0.53487,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.1, 322.7, 2.3)
BNC07_ss_trial,0,-4.1,17,0.5416361,0.5416361,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.2, 322.9, 2.3)
BNC07_ss_trial,0,-4.1,18,0.5479839,0.5479839,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.3, 323.0, 2.3)
BNC07_ss_trial,0,-4.1,19,0.5550884,0.5550884,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.4, 323.1, 2.3)
BNC07_ss_trial,0,-4.1,20,0.5618695,0.5618695,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.5, 323.2, 2.3)
BNC07_ss_trial,0,-4.1,21,0.5688649,0.5688649,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.6, 323.3, 2.3)
BNC07_ss_trial,0,-4.1,22,0.5759333,0.5759333,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.8, 323.4, 2.4)
BNC07_ss_trial,0,-4.1,23,0.5839857,0.5839857,Bank Square #1 || Task: Count backwards from 56 by 3s,(1.9, 323.4, 2.4)
BNC07_ss_trial,0,-4.1,24,0.5896348,0.5896348,Bank Square #1 || Task: Count backwards from 56 by 3s,(2.1, 323.5, 2.4)
BNC07_ss_trial,0,-4.1,25,0.5965142,0.5965142,Bank Square #1 || Task: Count backwards from 56 by 3s,(2.3, 323.5, 2.4)
BNC07_ss_trial,0,-4.1,26,0.6034682,0.6034682,Bank Square #1 || Task: Count backwards from 56 by 3s,(2.5, 323.5, 2.3)
BNC07_ss_trial,0,-4.1,27,0.6103287,0.6103287,Bank Square #1 || Task: Count backwards from 56 by 3s,(2.7, 323.5, 2.3)
BNC07_ss_trial,0,-4.1,28,0.6172455,0.6172455,Bank Square #1 || Task: Count backwards from 56 by 3s,(2.9, 323.5, 2.3)
BNC07_ss_trial,0,-4.1,29,0.6241578,0.6241578,Bank Square #1 || Task: Count backwards from 56 by 3s,(3.1, 323.5, 2.3)
BNC07_ss_trial,0,-4.1,30,0.6313026,0.6313026,Bank Square #1 || Task: Count backwards from 56 by 3s,(3.3, 323.5, 2.3)
BNC07_ss_trial,0,-4.1,31,0.9305194,0.9305194,Bank Square #1 || Task: Count backwards from 56 by 3s,(8.4, 337.1, 2.8)
BNC07_ss_trial,0,-4.1,32,0.9602274,0.9602274,Bank Square #1 || Task: Count backwards from 56 by 3s,(8.0, 342.2, 3.1)
BNC07_ss_trial,0,-4.1,33,0.9653445,0.9653445,Bank Square #1 || Task: Count backwards from 56 by 3s,(7.9, 343.2, 3.1)
BNC07_ss_trial,0,-4.1,34,0.971795,0.971795,Bank Square #1 || Task: Count backwards from 56 by 3s,(7.9, 344.2, 3.2)
BNC07_ss_trial,0,-4.1,35,0.978665,0.978665,Bank Square #1 || Task: Count backwards from 56 by 3s,(7.8, 345.2, 3.2)
BNC07_ss_trial,0,-4.1,36,0.9858337,0.9858337,Bank Square #1 || Task: Count backwards from 56 by 3s,(7.8, 346.2, 3.3)
BNC07_ss_trial,0,-4.1,37,0.9926921,0.9926921,Bank Square #1 || Task: Count backwards from 56 by 3s,(7.7, 347.2, 3.3)
