Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,181.7955667,43.5077867,138.28778,647.9669869261371,4.685641688124122,1.777174467,101
Police station ,144.19804489999999,64.4570149,79.74102999999998,617.623204125271,7.745362758987075,1.3914814346534645,102
Fire Station,20.6384383,9.6942833,10.944155000000002,173.4895486387908,15.85225617133445,0.8664723318181816,23
Bank,50.2208602,6.2146812,44.006178999999996,377.8796529731294,8.586968047671883,0.8080680033333337,61
Pawn Shop,44.4573357,8.749972699999999,35.707362999999994,203.231340976818,5.691580780603093,0.9708014704545455,45
Pizzeria,50.12255209999999,5.1245821,44.997969999999995,467.51708745816535,10.389737302775334,0.540321847252747,92
Quattroki Restaurant,16.014522200000002,6.5698132000000005,9.444709,193.79593720623913,20.518995048575782,0.5530310074074075,28
High School,166.84294979999999,8.048522799999999,158.794427,918.5380417501711,5.784447597459898,0.8379438082474231,195
