Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Dwell,Teleportations
Automobile shop,12.3466367,3.4436736999999997,8.902963,68.7423748212641,7.721291756605536,,11.256739699999997,11
Police station ,16.5479399,3.5207249,13.027215,117.49833036948297,9.019451231094518,,12.948563999999998,12
Fire Station,13.1398791,2.6389581,10.500921,140.6768720187327,13.396622259964882,,12.5062591,15
Bank,87.59488999999999,4.055244,83.539646,485.82229435710985,5.815469871120951,,85.44352899999994,74
Pawn Shop,105.6237089,5.5484808999999995,100.075228,608.935347795118,6.084776022644865,,103.50934490000003,89
Pizzeria,12.756793900000002,3.6876749,9.069119,126.5327137811069,13.952040300839244,,8.971747999999998,15
Quattroki Restaurant,17.7427331,1.9643121,15.778420999999998,188.3764258180679,11.938864213223106,,16.285960100000004,19
High School,20.2209564,2.9375674,17.283389,237.87880016101016,13.763434946757847,,17.133096999999996,23
