Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Dwell,Teleportations
Automobile shop,157.38266670000002,78.08071670000001,79.30195,90.48533470350144,1.141022821046663,,156.58377669999993,14
Police station ,144.9416167,32.2010267,112.74059,241.1961048422034,2.139390124197535,,140.22120670000007,28
Fire Station,155.2186602,9.5831152,145.635545,343.8486910386724,2.361021761814208,,149.41367219999998,43
Bank,36.520109899999994,6.4027819,30.117327999999997,127.19488870150887,4.223312529634398,,30.068314,8
Pawn Shop,303.39829869999994,5.0766137,298.32168499999995,682.1090752423557,2.2864884101279994,,291.85499269999985,92
Pizzeria,49.6514671,4.645541100000001,45.005925999999995,160.60659256284407,3.568565449866404,,44.887018999999995,18
Quattroki Restaurant,156.781455,6.479202,150.30225299999998,448.17946554887055,2.9818546069889624,,152.24485299999998,55
High School,42.4432688,5.8264648,36.616804,235.3173482283193,6.426485179545415,,36.466238,23
