,Participant,Block_num,X,Z,Target_Name
387,BNC06,3,0.0,-4.1,Automobile shop
429,BNC06,3,0.07382154,0.6451114,Automobile shop
466,BNC06,3,0.1660694,5.530771,Automobile shop
623,BNC06,3,0.2570714,10.28783,Automobile shop
654,BNC06,3,-4.614614,10.98352,Automobile shop
687,BNC06,3,-9.302268,11.51258,Automobile shop
721,BNC06,3,-13.8461,11.89387,Automobile shop
753,BNC06,3,-18.43289,12.33787,Automobile shop
787,BNC06,3,-23.14016,12.85588,Automobile shop
821,BNC06,3,-27.95501,13.5238,Automobile shop
850,BNC06,3,-32.89349,14.29722,Automobile shop
882,BNC06,3,-37.76547,15.08593,Automobile shop
919,BNC06,3,-42.58862,15.88799,Automobile shop
1030,BNC06,3,-47.0405,16.71183,Automobile shop
220,BNC10,3,0.0,-4.1,Automobile shop
522,BNC10,3,-0.02266194,-2.252559,Automobile shop
685,BNC10,3,-0.0002197921,1.550498,Automobile shop
735,BNC10,3,0.08172984,5.443179,Automobile shop
902,BNC10,3,0.3616238,9.643852,Automobile shop
937,BNC10,3,-5.086404,10.54313,Automobile shop
1008,BNC10,3,-10.61847,11.62028,Automobile shop
1063,BNC10,3,-16.2423,12.53953,Automobile shop
1109,BNC10,3,-21.68493,13.4556,Automobile shop
1126,BNC10,3,-26.91932,14.34254,Automobile shop
1152,BNC10,3,-32.16513,15.26834,Automobile shop
1192,BNC10,3,-37.20876,16.23308,Automobile shop
1282,BNC10,3,-42.10551,17.17427,Automobile shop
1453,BNC10,3,-46.1454,17.0532,Automobile shop
371,BNC13,3,0.0,-4.1,Automobile shop
417,BNC13,3,-0.09368573,-1.903905,Automobile shop
472,BNC13,3,-0.03526467,1.23807,Automobile shop
524,BNC13,3,0.02441242,4.793627,Automobile shop
579,BNC13,3,-0.05394692,8.348124,Automobile shop
671,BNC13,3,-0.7038546,11.33821,Automobile shop
712,BNC13,3,-5.001141,11.99138,Automobile shop
749,BNC13,3,-10.02809,12.28829,Automobile shop
780,BNC13,3,-15.21115,12.62596,Automobile shop
811,BNC13,3,-20.44883,12.8447,Automobile shop
843,BNC13,3,-25.82209,13.01841,Automobile shop
872,BNC13,3,-31.07682,13.35475,Automobile shop
943,BNC13,3,-36.16307,13.88361,Automobile shop
996,BNC13,3,-40.98428,14.46991,Automobile shop
1052,BNC13,3,-45.9577,14.99088,Automobile shop
401,BNC14,3,0.0,-4.1,Automobile shop
438,BNC14,3,0.1582966,-1.749955,Automobile shop
466,BNC14,3,0.242985,0.6330571,Automobile shop
494,BNC14,3,0.3295173,3.09655,Automobile shop
523,BNC14,3,0.4252598,5.599989,Automobile shop
656,BNC14,3,0.6015292,8.145084,Automobile shop
690,BNC14,3,-1.913754,8.49467,Automobile shop
717,BNC14,3,-4.519141,8.962045,Automobile shop
745,BNC14,3,-7.159422,9.4364,Automobile shop
771,BNC14,3,-9.925814,9.932831,Automobile shop
799,BNC14,3,-12.71149,10.38926,Automobile shop
825,BNC14,3,-15.57807,10.81165,Automobile shop
853,BNC14,3,-18.50388,11.18557,Automobile shop
877,BNC14,3,-21.46003,11.55298,Automobile shop
904,BNC14,3,-24.36518,11.86117,Automobile shop
933,BNC14,3,-27.25911,12.14489,Automobile shop
959,BNC14,3,-30.20622,12.43126,Automobile shop
986,BNC14,3,-33.11944,12.69533,Automobile shop
1014,BNC14,3,-36.04032,12.96148,Automobile shop
1066,BNC14,3,-39.06019,13.25208,Automobile shop
1101,BNC14,3,-41.99741,13.50676,Automobile shop
1137,BNC14,3,-44.9398,13.72728,Automobile shop
1163,BNC14,3,-47.92034,14.01411,Automobile shop
1328,BNC14,3,-51.04785,14.53993,Automobile shop
305,BNC15,3,0.0,-4.1,Automobile shop
420,BNC15,3,1.519158,2.007071,Automobile shop
570,BNC15,3,2.55893,8.316851,Automobile shop
632,BNC15,3,-3.713315,8.440885,Automobile shop
678,BNC15,3,-10.27364,8.960442,Automobile shop
728,BNC15,3,-16.9885,9.916636,Automobile shop
772,BNC15,3,-23.8067,11.04017,Automobile shop
822,BNC15,3,-30.7163,12.136,Automobile shop
885,BNC15,3,-37.67539,13.1714,Automobile shop
1030,BNC15,3,-44.58356,14.49589,Automobile shop
629,BNC16,3,0.0,-4.1,Automobile shop
696,BNC16,3,0.7069343,0.3121263,Automobile shop
762,BNC16,3,1.74842,5.38911,Automobile shop
896,BNC16,3,2.592643,9.855093,Automobile shop
964,BNC16,3,-2.625126,9.973776,Automobile shop
1013,BNC16,3,-6.831387,10.3754,Automobile shop
1064,BNC16,3,-11.62939,10.79928,Automobile shop
1123,BNC16,3,-16.31252,11.33665,Automobile shop
1179,BNC16,3,-20.58574,11.74544,Automobile shop
1237,BNC16,3,-24.89102,12.09356,Automobile shop
1331,BNC16,3,-28.91542,12.16128,Automobile shop
1411,BNC16,3,-34.01379,12.32398,Automobile shop
1538,BNC16,3,-39.22147,12.47448,Automobile shop
1665,BNC16,3,-44.55062,13.25787,Automobile shop
1796,BNC16,3,-49.35958,15.74476,Automobile shop
547,BNC17,3,0.0,-4.1,Automobile shop
686,BNC17,3,-0.3797587,0.4363088,Automobile shop
837,BNC17,3,-1.735194,5.449363,Automobile shop
1038,BNC17,3,-5.924981,9.301817,Automobile shop
1158,BNC17,3,-11.87996,11.09145,Automobile shop
1354,BNC17,3,-18.07194,11.83814,Automobile shop
1745,BNC17,3,-24.36668,12.14863,Automobile shop
2523,BNC17,3,-30.38142,11.74236,Automobile shop
2609,BNC17,3,-34.06429,7.954713,Automobile shop
2715,BNC17,3,-36.40102,2.935653,Automobile shop
3059,BNC17,3,-37.66565,-2.484346,Automobile shop
3166,BNC17,3,-38.39723,-7.906948,Automobile shop
3334,BNC17,3,-39.68675,-13.35376,Automobile shop
3561,BNC17,3,-43.4964,-17.19034,Automobile shop
3658,BNC17,3,-43.35015,-23.19388,Automobile shop
4601,BNC17,3,-41.9822,-29.38136,Automobile shop
4733,BNC17,3,-36.48767,-30.29052,Automobile shop
4828,BNC17,3,-33.6413,-34.76317,Automobile shop
4929,BNC17,3,-31.97662,-40.35531,Automobile shop
5027,BNC17,3,-29.67076,-46.39676,Automobile shop
5170,BNC17,3,-25.77087,-51.40814,Automobile shop
5409,BNC17,3,-19.82897,-52.91192,Automobile shop
5579,BNC17,3,-13.4911,-52.93789,Automobile shop
5707,BNC17,3,-7.793531,-49.57666,Automobile shop
5849,BNC17,3,-3.306506,-45.1797,Automobile shop
5946,BNC17,3,-1.50692,-39.55387,Automobile shop
6073,BNC17,3,-1.12178,-33.4329,Automobile shop
6431,BNC17,3,-1.06253,-26.98348,Automobile shop
6542,BNC17,3,-0.5765889,-20.64567,Automobile shop
6959,BNC17,3,-0.159152,-14.2547,Automobile shop
7037,BNC17,3,-0.1511792,-8.042042,Automobile shop
7139,BNC17,3,0.0618965,-1.635204,Automobile shop
7432,BNC17,3,-0.2414242,4.837095,Automobile shop
7565,BNC17,3,-0.8054296,11.17126,Automobile shop
8001,BNC17,3,0.09244078,17.49324,Automobile shop
9097,BNC17,3,3.390496,21.12817,Automobile shop
9254,BNC17,3,2.297029,25.89769,Automobile shop
9502,BNC17,3,1.627664,30.61616,Automobile shop
9827,BNC17,3,1.242887,35.72648,Automobile shop
10933,BNC17,3,-3.819045,38.48103,Automobile shop
11032,BNC17,3,-7.847449,41.96571,Automobile shop
11135,BNC17,3,-13.07436,43.78006,Automobile shop
11236,BNC17,3,-18.40247,45.13594,Automobile shop
11345,BNC17,3,-23.88546,45.74712,Automobile shop
11486,BNC17,3,-29.28757,45.77779,Automobile shop
11598,BNC17,3,-33.76624,47.77139,Automobile shop
11901,BNC17,3,-35.89282,52.24891,Automobile shop
11977,BNC17,3,-40.56638,50.95433,Automobile shop
12080,BNC17,3,-45.91306,49.1651,Automobile shop
12223,BNC17,3,-51.94518,48.21531,Automobile shop
12338,BNC17,3,-58.29192,49.47057,Automobile shop
12805,BNC17,3,-64.39996,52.12823,Automobile shop
13240,BNC17,3,-66.79626,58.62354,Automobile shop
13374,BNC17,3,-65.32512,52.10353,Automobile shop
13540,BNC17,3,-59.98917,48.69236,Automobile shop
13693,BNC17,3,-53.42557,47.83587,Automobile shop
13802,BNC17,3,-47.14601,48.47317,Automobile shop
14080,BNC17,3,-40.46582,49.50434,Automobile shop
14155,BNC17,3,-34.05074,46.57193,Automobile shop
14231,BNC17,3,-27.27156,44.72359,Automobile shop
14363,BNC17,3,-20.4162,43.34639,Automobile shop
14467,BNC17,3,-13.44199,42.50703,Automobile shop
14870,BNC17,3,-7.006412,44.99685,Automobile shop
14938,BNC17,3,-0.04658252,44.14363,Automobile shop
15027,BNC17,3,6.913948,43.14968,Automobile shop
15137,BNC17,3,13.91226,42.48411,Automobile shop
15264,BNC17,3,20.9365,42.06081,Automobile shop
16154,BNC17,3,27.94713,41.64016,Automobile shop
16214,BNC17,3,34.89635,41.3902,Automobile shop
16265,BNC17,3,41.88192,41.91129,Automobile shop
16537,BNC17,3,48.92026,42.28626,Automobile shop
16654,BNC17,3,55.93324,43.13902,Automobile shop
16766,BNC17,3,62.98341,43.31959,Automobile shop
17162,BNC17,3,69.03406,46.03069,Automobile shop
17246,BNC17,3,69.98574,40.28913,Automobile shop
17356,BNC17,3,70.00145,33.97989,Automobile shop
17475,BNC17,3,69.32388,27.5869,Automobile shop
17554,BNC17,3,65.92221,21.83706,Automobile shop
17725,BNC17,3,61.67502,16.4683,Automobile shop
17836,BNC17,3,54.90381,15.38682,Automobile shop
17929,BNC17,3,48.12669,14.20849,Automobile shop
18029,BNC17,3,41.3732,12.96737,Automobile shop
18125,BNC17,3,34.48213,12.28313,Automobile shop
18195,BNC17,3,27.60038,11.35082,Automobile shop
18304,BNC17,3,20.71174,10.47656,Automobile shop
18414,BNC17,3,13.66284,10.34151,Automobile shop
18526,BNC17,3,6.585065,10.37161,Automobile shop
18620,BNC17,3,-0.5524852,10.63699,Automobile shop
18716,BNC17,3,-7.653218,11.53408,Automobile shop
18826,BNC17,3,-14.65609,12.65492,Automobile shop
18920,BNC17,3,-21.90742,13.57019,Automobile shop
19018,BNC17,3,-28.96631,14.43702,Automobile shop
19119,BNC17,3,-36.16003,15.25944,Automobile shop
19222,BNC17,3,-43.39375,16.20333,Automobile shop
2382,BNC18,3,0.0,-4.1,Automobile shop
2437,BNC18,3,-0.6566046,-4.471983,Automobile shop
2490,BNC18,3,-1.390628,-5.191479,Automobile shop
2536,BNC18,3,-1.666019,-6.242331,Automobile shop
2588,BNC18,3,-1.689253,-7.538157,Automobile shop
2706,BNC18,3,-1.705735,-9.134825,Automobile shop
2752,BNC18,3,-2.687289,-10.66251,Automobile shop
2841,BNC18,3,-3.737722,-12.50433,Automobile shop
2890,BNC18,3,-5.541865,-13.3766,Automobile shop
2933,BNC18,3,-7.591463,-13.84146,Automobile shop
2971,BNC18,3,-9.814867,-14.16585,Automobile shop
3007,BNC18,3,-12.36866,-14.43423,Automobile shop
3041,BNC18,3,-15.10724,-14.84997,Automobile shop
3111,BNC18,3,-17.60104,-15.37311,Automobile shop
3144,BNC18,3,-20.32271,-15.56359,Automobile shop
3182,BNC18,3,-23.11897,-15.59152,Automobile shop
3229,BNC18,3,-26.32458,-15.03271,Automobile shop
3293,BNC18,3,-29.78031,-14.87475,Automobile shop
3398,BNC18,3,-33.37622,-14.67257,Automobile shop
3563,BNC18,3,-37.25525,-14.60491,Automobile shop
3895,BNC18,3,-41.09465,-14.14757,Automobile shop
3955,BNC18,3,-40.39463,-11.7828,Automobile shop
3996,BNC18,3,-40.05713,-9.2523,Automobile shop
4031,BNC18,3,-39.15907,-6.242891,Automobile shop
4063,BNC18,3,-38.23569,-3.157709,Automobile shop
4096,BNC18,3,-37.20891,-0.1122305,Automobile shop
4129,BNC18,3,-36.20238,2.913684,Automobile shop
4162,BNC18,3,-35.30711,6.091593,Automobile shop
4273,BNC18,3,-34.36592,9.329317,Automobile shop
