Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,106.0080667,10.6730867,95.33497999999999,259.27855673602795,2.7196581646739526,2.4299103883720927,44
Police station ,56.5890732,11.3057032,45.28337,295.7106432988021,6.530226069720564,1.3532356878048788,42
Fire Station,254.55795890000002,9.3889879,245.168971,1360.7536782576124,5.550268750190302,1.0104821326612903,249
Bank,69.0475116,11.6666416,57.38087000000001,260.18149412205383,4.534289809862656,1.7143308102564088,40
Pawn Shop,419.4454278,10.3875978,409.05782999999997,1932.684471473611,4.724721860167329,1.138674240547945,366
Pizzeria,28.9299444,9.840223399999998,19.089721,131.25244668386676,6.875556048402529,1.5548100222222219,19
Quattroki Restaurant,181.27446700000002,11.875127,169.39934,752.44073238834,4.441816198270549,1.2851168129496402,140
High School,32.569179500000004,5.3196185,27.249561,313.9816822955886,11.522449198194003,0.6780081931818182,45
