Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,19.789996700000003,6.7828957,13.007101,64.99199546073612,4.996654939539265,1.3351346214285715,15
Police station ,21.895257799999996,2.7082118,19.187046,166.88195231648007,8.69763653646737,0.7924035833333335,25
Fire Station,18.5205683,6.5279593,11.992609,149.25700312822804,12.44574913834246,0.6593536111111111,19
Bank,77.44280309999999,2.5625331,74.88027000000001,536.8177760055171,7.1690149622259245,0.902856842682927,83
Pawn Shop,37.8184508,1.7291277999999999,36.089323,257.1486395958913,7.125338416458833,0.8756343999999998,43
Pizzeria,14.478696600000001,5.5138186,8.964878,129.60933424139762,14.457456558962388,0.520345176470588,18
Quattroki Restaurant,18.3950294,4.8402684,13.554761,195.6944281486637,14.437320447676186,0.7453539333333333,25
High School,22.235425999999997,9.875035,12.360390999999998,242.64769132504537,19.631069221438498,0.48742708,26
