0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,27.9636,13.17658,11.57362
Bank,37.99941,69.8179,38.06798
Fire Station,14.22183,28.58968,22.72205
High School,58.51932,46.37374,23.284
Pawn Shop,74.15124,53.64428,34.11052
Pizzeria,40.96436,57.66557,28.70086
Police station ,54.48498,48.9919,38.5197
Quattroki Restaurant,28.52701,14.68715,19.10373
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,336.83175,332.9468,216.08246
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.7707566666666668,1.2874044444444446,1.1263288888888887
Bank,1.3060326714285713,1.1539258457627117,1.0547368457142858
Fire Station,0.9716682538461539,0.945669092857143,0.7097054033333333
High School,0.7462444346153846,0.6136012819444444,0.5776513342105263
Pawn Shop,0.8819235240963855,0.9640969981481482,0.965475594117647
Pizzeria,0.9857332256410256,1.083717646153846,0.5239706698113208
Police station ,1.4694864416666666,0.9924365717391304,0.8789431261904762
Quattroki Restaurant,0.627385411627907,0.7291451388888889,0.7378271499999999
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.219903828698595,0.9712496274923446,0.8218298765333099
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,10.66674,7.44151,4.166587
Bank,5.430554000000001,5.173560000000002,3.3056180000000004
Fire Station,3.1180243,3.7013480000000003,2.7500669999999996
High School,6.021000000000001,2.9927899999999994,3.4863160000000004
Pawn Shop,3.3887200000000064,3.4442900000000023,2.7002689999999996
Pizzeria,2.7081598,3.785029999999999,2.6537299999999995
Police station ,7.749963,5.284503999999999,4.886309999999998
Quattroki Restaurant,3.1595697,5.0486105,4.125095
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,10.66674,7.44151,4.886309999999998
0
"BNC37 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,64.19422658136436,62.738933730900484,62.40025321949027
Bank,188.39942222463677,402.8240075004647,237.7191612300515
Fire Station,89.62163123136003,195.63188911607392,206.48552915122676
High School,525.2614918894145,494.9706417003613,258.65656893190567
Pawn Shop,558.8798859425849,365.55251379505677,230.222187593849
Pizzeria,260.1595158488015,355.2133921459684,354.842553261926
Police station ,252.853100437265,308.92827332040525,287.42419385479246
Quattroki Restaurant,284.8905409405893,122.01334833719281,162.45132076293464
0
"BNC37 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,2224.259815096016,2307.8729996464235,1800.2017680061763
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,4.965178,
Bank #2 || Task: None,24.4508,
Bank #3 || Task: None,33.95761,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,44.47107
Bank Square #1 || Task: Count backwards from 56 by 3s,,29.37546
Bank Square #3 || Task: Count backwards from 61 by 3s,,35.52016
0
Completion Time per Block:
,Control,Serial Subtraction
0,63.373588000000005,109.36669
