Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
Automobile shop,31.382356700000003,7.0627287,24.319628,81.21625660286652,3.339535317023209,1.8225245437500002,17,5.076016037679157
Police station ,152.85899289999998,6.6807629,146.17822999999999,721.1126612541075,4.933105711117911,1.0689000352517979,140,4.839526473930445
Fire Station,23.6732041,8.826117100000001,14.847086999999998,145.08361008143694,9.771856936073519,1.109106576190476,22,4.54138826068761
Bank,396.4789687,10.1041387,386.37483,1985.6117859279057,5.139081616491183,0.743356702083334,529,3.6057548203809993
Pawn Shop,125.37321589999999,20.104055900000002,105.26916,592.4975399792744,5.628405698110201,0.8632865204225348,143,3.8404900316406896
Pizzeria,42.763261,21.437381,21.32588,234.67297939437185,11.004140480691621,0.9368454772727283,45,4.403303097586054
Quattroki Restaurant,487.5562276,14.388587600000001,473.16764,3246.658980232144,6.861540616412704,0.6611048868131869,729,4.355114400973991
High School,55.7696942,14.8817742,40.88792,477.104011569921,11.668581125425822,0.6916700552631577,77,5.051541507572274
