0
Time to Complete per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,30.06985,11.75939,6.837755
Bank,54.13088,47.85996,7.326096
Fire Station,17.55545,7.222002,6.847021
High School,10.31184,8.312518,6.728946
Pawn Shop,82.14434,54.20032,9.263663
Pizzeria,79.17951,20.6804,7.639108
Police station ,55.17277,17.39568,6.88735
Quattroki Restaurant,141.0804,13.65201,7.61063
0
Time to Complete per Block:
,Block 1,Block 2,Block 3
0,469.64504,181.08228,59.140569
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,3.070367777777778,0.7440581,0.6493147777777778
Bank,1.9256229333333335,0.9515089081632653,0.8089792250000001
Fire Station,1.3900532333333333,0.3799356071428571,0.4201167357142857
High School,0.63104328125,0.42606147647058823,0.35291237647058826
Pawn Shop,1.2915332444444443,1.1458091790697673,0.6031454428571429
Pizzeria,1.67992235,1.3204056857142856,0.4855840153846154
Police station ,1.66729778125,1.0077692266666667,0.59240337
Quattroki Restaurant,1.2390373274336282,0.6870642777777778,0.37728799444444444
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.6118597411028146,0.8328265576256509,0.5362179922061069
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,10.05068,2.613675,1.704966
Bank,8.152630000000002,4.492944,3.6109458
Fire Station,4.0209548,1.7848575,1.5134253
High School,4.7011525,1.8057941,2.0208174
Pawn Shop,6.097429999999996,4.750280000000004,1.9097969999999997
Pizzeria,8.833110000000005,6.8956306,3.2500692
Police station ,11.125257000000001,6.152863,2.451277
Quattroki Restaurant,7.617283,4.235839,1.4722169
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,11.125257000000001,6.8956306,3.6109458
0
"BNC05 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,63.33810353077429,64.51050930540389,63.365533133419014
Bank,190.7437730076202,312.24401733883764,48.99066872094736
Fire Station,84.47324959868075,95.52486688251257,93.0955749800599
High School,113.59731058010597,118.51295853489903,110.6002473865079
Pawn Shop,443.3196567106884,283.8307877526134,89.05817869041309
Pizzeria,325.4660885113015,85.16863954169331,78.15371246315678
Police station ,226.30840886822074,97.01669994460045,68.24238749201713
Quattroki Restaurant,792.0848709648433,120.9159097214575,116.62907912607571
0
"BNC05 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,2239.3314617722353,1177.724389022018,668.1353819925969
0
Time to Complete Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,9.752119,
Bank #2 || Task: None,10.07574,
Bank #3 || Task: None,5.347511,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,14.09674
Bank Square #1 || Task: Count backwards from 56 by 3s,,16.24433
Bank Square #3 || Task: Count backwards from 61 by 3s,,17.27755
0
Time to Complete per Block:
,Control,Serial Subtraction
0,25.17537,47.61862000000001
