,Participant,Block_num,Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
2,BNC09,3,Fire Station,61.3595819,1.7637169,59.595865,308.39258679240714,5.174731280306228,1.1404181326923073,53,5.016090943674273
3,BNC09,3,Bank,13.4997712,2.9166072000000005,10.583164,134.29153638871878,12.689167094898917,0.8747194166666663,13,4.631741378174641
4,BNC09,3,Pawn Shop,156.7439507,1.6528497,155.09110099999998,737.8687417615715,4.757647195770256,1.0741272426573432,144,4.881974818559469
5,BNC09,3,Pizzeria,17.0485727,4.7569257,12.291647,151.2353884578399,12.30391569639446,0.7556627952380952,22,5.360554410777618
6,BNC09,3,Quattroki Restaurant,67.66645640000002,1.8681884,65.79826800000001,397.1130587338548,6.0353117309084,0.9945110818181822,67,4.954298620911035
7,BNC09,3,High School,19.2424089,2.6792799000000005,16.563129,208.97318080143597,12.616769500583851,0.7459453636363638,23,5.450202390943659
0,BNC11,1,Automobile shop,27.3735567,10.0336867,17.33987,61.84143957465874,3.566430404302843,2.8363074111111115,10,6.871271063850971
1,BNC11,1,Police station ,89.61666649999998,7.638844499999999,81.97782199999999,445.8871844677234,5.439119673949419,1.5451208859649124,58,6.945871112917418
2,BNC11,1,Fire Station,13.8468541,3.9029531,9.943901,141.18798081404788,14.198449965868312,0.82171525,13,7.071877391393627
3,BNC11,1,Bank,15.2912779,2.6040399,12.687238,135.55843655895478,10.684629433053496,1.579326,9,7.101146717141914
4,BNC11,1,Pawn Shop,58.24181039999999,2.6526074,55.589203,288.4699707563932,5.189316543293366,1.5430173828571432,36,7.029455935331556
5,BNC11,1,Pizzeria,40.1174357,6.1246847,33.992751,227.2730073684789,6.685925695407204,1.300357884615384,27,7.198132444234687
6,BNC11,1,Quattroki Restaurant,108.9699987,6.3121147,102.657884,666.4225896008005,6.491684453585664,1.2236846317647057,86,7.007502517391968
7,BNC11,1,High School,20.3121235,4.208313500000001,16.10381,235.42227773242564,14.61904218519876,0.7982713499999997,21,7.185054671412814
