Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Dwell,Teleportations
Automobile shop,6.4733537000000005,1.9254427,4.547911,56.68251981077369,12.463418877540411,,5.384992699999998,14
Police station ,10.292266,3.028143,7.264123,114.12373855947632,15.710601067668641,,9.763376999999998,16
Fire Station,39.401433600000004,4.6175996,34.783834,394.4441881859235,11.339870935041937,,38.357951599999986,78
Bank,8.8888125,2.7085235,6.180289,129.70160193972973,20.986332830022953,,6.096969000000001,13
Pawn Shop,9.075858100000001,2.6661921000000004,6.409666,88.07514343009254,13.74098797505089,,7.520277100000001,11
Pizzeria,7.9095703,1.7498103,6.1597599999999995,119.01233904641617,19.320937673937976,,6.041422999999999,18
Quattroki Restaurant,12.367524500000002,1.4167815000000001,10.950743000000001,184.32731229692524,16.83240235817106,,11.1882215,28
High School,9.221663799999998,1.3887718,7.832892,208.34704612855052,26.598993849085435,,7.646524,28
