Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Dwell,Teleportations
Automobile shop,23.8369567,11.5587867,12.27817,57.122221759570635,4.652340027835633,,22.857836700000007,11
Police station ,75.0410414,6.6737614,68.36728000000001,627.8070788723252,9.182858801349493,,73.64753239999999,124
Fire Station,16.8604837,8.166656699999999,8.693826999999999,145.58734508652705,16.746059599130174,,16.2047617,18
Bank,147.1793207,5.610753699999999,141.568567,1175.1682916784532,8.301053804397506,,144.5303407,256
Pawn Shop,114.62320999999999,12.96536,101.65785,875.3559506265259,8.610805271078682,,112.98510000000016,196
Pizzeria,17.7359081,5.7986911,11.937216999999999,125.00180642657502,10.471603760455643,,11.777671000000002,24
Quattroki Restaurant,14.200823499999998,3.3194755,10.881348,189.80385430083095,17.443046054664457,,12.99339950000001,25
High School,18.763782199999998,5.5000622,13.26372,242.1163554622495,18.25403095528626,,18.138252199999997,35
