Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,12.4878167,4.1680617,8.319755,60.8743798150955,7.316847649371345,0.7535526466666667,16
Police station ,59.1589505,6.0347445,53.12420600000001,575.4718771569042,10.832573707678645,0.47832787190082654,122
Fire Station,10.6315887,4.7420477000000005,5.8895409999999995,147.10319478930597,24.97702194267872,0.6869951799999999,16
Bank,89.19981189999999,6.4096229000000005,82.790189,882.213432657233,10.656014236870906,0.5211124458333336,169
Pawn Shop,90.24051220000001,6.2914122,83.9491,808.2138692398534,9.627427444008969,0.48935370828729297,182
Pizzeria,27.590959500000004,7.368864499999999,20.222095,222.6076684125912,11.00814076942034,0.5957206777777777,46
Quattroki Restaurant,14.381553799999999,4.6250878,9.756466,198.90227351708097,20.386713131279397,0.5288017119999999,26
High School,13.5066113,3.6876292999999998,9.818982,217.74438818507545,22.17586183425893,0.4858875884615386,27
