Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
Automobile shop,19.641086700000002,3.0991337,16.541953,78.4946954186112,4.745189121176393,1.2318516928571428,15,5.606763958472229
Police station ,38.3532298,2.5831858,35.770044000000006,262.0488417862693,7.325930093523767,0.9344017105263159,39,5.368700450474251
Fire Station,10.708416,3.451614,7.256801999999999,128.82002185792211,17.75162418072343,0.800191,14,6.585316255378124
Bank,24.3606708,3.1868248,21.173845999999998,176.7034298825205,8.34536294835244,1.3163327999999999,17,6.05505837083361
Pawn Shop,48.01316,3.3404320000000003,44.672728,258.91947092942144,5.795918058315611,1.2991507999999994,36,5.952364077766325
Pizzeria,49.895107,4.659771,45.235336000000004,362.3469865935929,8.010264068638572,0.8992086792452831,54,6.092587641079739
Quattroki Restaurant,33.4997929,4.284464900000001,29.215328,248.59068670175336,8.508913084999538,1.05047083,31,6.021357770670576
High School,84.3598195,3.3406654999999996,81.019154,538.2646487314636,6.643671553660799,1.022867364197531,82,5.466289243508311
