0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,19.43549,8.415204,6.986604
Bank,42.28365,52.99154,15.45805
Fire Station,9.645606,6.249913,6.652677
High School,13.25023,9.180304,9.834176
Pawn Shop,13.73569,14.7367,7.416516
Pizzeria,26.71491,12.5065,11.5205
Police station ,49.88163,8.985884,8.104095
Quattroki Restaurant,229.8643,8.777414,7.533739
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,404.811506,121.843459,73.506357
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,1.9991877777777778,0.712687,0.6397219
Bank,1.097734983783784,0.7371179774647888,1.3560489454545455
Fire Station,0.675325675,0.4315433642857143,0.4663498384615385
High School,0.41640764444444445,0.43054508,0.46570160000000005
Pawn Shop,1.7350692285714284,0.7863104555555557,0.8185409875
Pizzeria,1.7474827214285715,0.7287064062499999,0.8130278153846154
Police station ,1.2863565894736841,0.6415173461538461,0.5560838769230769
Quattroki Restaurant,0.8599008074906368,0.425051405263158,0.4048104588235294
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.2271831784962908,0.6116848793716329,0.6900356778184131
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,8.277902000000001,3.874702,2.278671
Bank,6.0136644,6.756805,7.409847399999999
Fire Station,3.1805731,1.9862541,2.1452408999999997
High School,3.8613744,1.9862186000000002,1.8274938
Pawn Shop,7.6384686,7.0840512,3.6248209
Pizzeria,5.708109999999998,4.430222499999999,5.0418476
Police station ,5.340218999999999,2.3470435000000003,2.20796
Quattroki Restaurant,7.673599999999993,1.6596317,1.5418118
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,8.277902000000001,7.0840512,7.409847399999999
0
"BNC33 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,64.98722302192789,61.15451919731405,60.08227892119569
Bank,218.78947149271082,349.1980783705576,47.65299531968332
Fire Station,84.92802302467551,91.03874043162544,88.96174918871097
High School,150.94282190876052,115.44299028432792,111.98557857557046
Pawn Shop,45.882618628733255,91.12790951941396,47.84946582798569
Pizzeria,91.79534556527987,80.4276746448993,82.41660149351117
Police station ,259.6090675340157,75.00322174519084,70.7965758723689
Quattroki Restaurant,1392.3118329911679,123.38345069899052,123.05252195709663
0
"BNC33 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,2309.2464041672715,986.7765848923196,632.7977671561229
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,43.95735,
Bank #2 || Task: None,8.542165,
Bank #3 || Task: None,10.43571,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,8.485965
Bank Square #1 || Task: Count backwards from 56 by 3s,,7.400239
Bank Square #3 || Task: Count backwards from 61 by 3s,,8.069249
0
Completion Time per Block:
,Control,Serial Subtraction
0,62.935225,23.955453
