0
Time to Complete per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,27.76689,13.35505,7.75359
Bank,15.29859,27.85352,8.923593
Fire Station,13.85356,9.409737,7.451272
High School,20.31915,13.68063,12.08304
Pawn Shop,58.24867,14.64562,9.972016
Pizzeria,40.12441,18.5412,16.74274
Police station ,89.62377,21.27734,10.59006
Quattroki Restaurant,108.9771,25.60378,14.73566
0
Time to Complete per Block:
,Block 1,Block 2,Block 3
0,374.21214,144.366877,88.251971
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.8846811111111115,1.3142444444444445,0.7319834444444445
Bank,1.7447384875,1.66402874375,1.0952315285714287
Fire Station,1.0439520083333333,0.6303418538461537,0.49891927692307697
High School,0.9260186749999999,0.73262153125,0.6731570375
Pawn Shop,1.6166337257142858,1.4891763444444446,0.9690794222222223
Pizzeria,1.4770163730769228,1.0322533588235294,0.9325903941176471
Police station ,1.5193392368421055,0.9599737523809524,0.7569209749999999
Quattroki Restaurant,1.2652505729411765,1.4248009647058826,0.7708041388888889
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.559703773814867,1.1559301242056759,0.8035857772084636
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,10.41405,4.592373,2.532517
Bank,4.749842,6.52112,2.6874107
Fire Station,3.9099701,2.2364241,1.5904646
High School,4.2152785,2.0489574999999998,1.7155536
Pawn Shop,6.93047,4.0833361,2.2080250000000006
Pizzeria,6.1317857,4.083374000000001,2.125160000000001
Police station ,7.6457904999999995,3.4651990000000006,2.312533
Quattroki Restaurant,6.3191897,5.4582799999999985,2.0693764999999997
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,10.41405,6.52112,2.6874107
0
"BNC11 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,61.84143957465874,61.45359582958703,59.87804679024563
Bank,56.8091737371353,110.6861266374833,48.63325005928463
Fire Station,84.86252869672352,89.64316959676846,89.80350983153366
High School,143.70109342825629,114.00930660460978,113.93825484850457
Pawn Shop,246.03095773660445,63.89540765810695,61.56864719370694
Pizzeria,187.15144355010187,118.37031623563936,120.46926819254504
Police station ,395.9146534362928,150.38830173256417,82.90530489571549
Quattroki Restaurant,595.6377139783174,119.22741644956162,124.13849050548843
0
"BNC11 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,1771.9490041380905,827.6736407443207,701.3347723170243
0
Time to Complete Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,8.170641,
Bank #2 || Task: None,6.346875,
Bank #3 || Task: None,9.375006,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,9.506707
Bank Square #1 || Task: Count backwards from 56 by 3s,,9.488063
Bank Square #3 || Task: Count backwards from 61 by 3s,,13.38186
0
Time to Complete per Block:
,Control,Serial Subtraction
0,23.892522,32.376630000000006
