Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Dwell,Teleportations
Automobile shop,9.3945757,3.2625077,6.132068000000001,72.84364206878523,11.879131488559034,,8.415336700000001,15
Police station ,7.152444600000001,1.7915835999999998,5.360861000000001,120.2983536571938,22.44011804394738,,5.277659000000002,13
Fire Station,9.136187500000002,2.5255345,6.610653000000001,137.4540487407385,20.792809536476724,,8.692923500000003,16
Bank,7.2844115,1.7014795,5.582932,130.37118849238874,23.35174214774401,,5.51363,11
Pawn Shop,7.9300291000000005,3.1457381,4.7842910000000005,88.46369721094483,18.49045077127307,,7.0142751,11
Pizzeria,9.027439,1.76387,7.2635689999999995,126.23878902041031,17.379719118853323,,7.143830000000001,18
Quattroki Restaurant,11.2010098,1.1805888,10.020421,188.4899968492251,18.810586586055123,,10.357466800000001,28
High School,8.4579372,1.6250601999999998,6.832877000000001,211.95649660562117,31.020095430610144,,6.693841999999997,21
