Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,15.0162367,5.3983517,9.617885,67.2919347411967,6.996541832346374,1.3807793700000002,11
Police station ,35.054584399999996,2.5624574,32.492127,194.38571949808136,5.982548310797915,1.540368857142857,22
Fire Station,107.9076589,3.3055328999999998,104.60212599999998,661.5864338892762,6.324789554366001,1.0358591166666666,103
Bank,13.8399809,4.7015429,9.138437999999999,128.6323333788093,14.07596499301186,1.0085009999999996,10
Pawn Shop,29.4297337,3.5275906999999997,25.902143,197.5734166253336,7.627686119458672,0.8735361275862071,30
Pizzeria,19.714875499999998,5.3611365,14.353739,122.24305823345254,8.516460988558629,1.0971530769230764,14
Quattroki Restaurant,154.17097,21.33296,132.83801,635.8127425245802,4.786376599021472,1.3956358715596326,110
High School,10.187166099999999,2.0974261,8.08974,212.00473080346782,26.20661860621822,0.44249544444444433,19
