Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
Automobile shop,5.4914477,1.6644057000000003,3.827042,62.7404943918823,16.393991597657486,0.4184652454545454,12,5.703681308352937
Police station ,34.5062427,1.8264617,32.679781,314.96146856542987,9.637808422444136,0.609694849056604,54,4.9449027809620345
Fire Station,8.770620400000002,3.2985944000000003,5.4720260000000005,140.11602662938034,25.605877353174186,0.35788773333333346,16,6.128807741975507
Bank,13.6457219,4.0275249,9.618197,152.6515955779936,15.871123826845466,0.5942113125,17,4.493105673844174
Pawn Shop,10.2287709,2.0417408999999997,8.18703,123.76407570781966,15.117090777463824,0.6096805933333332,16,5.431616029908983
Pizzeria,97.2826702,7.8748012,89.407869,536.4106563070288,5.999591113250097,1.0948548659090898,89,5.660309081663007
Quattroki Restaurant,9.0899178,3.0415648,6.0483530000000005,190.31979463479107,31.466383432777658,0.4422010947368419,20,6.266326063980822
High School,11.5901848,1.8065608,9.783624,237.75655994979775,24.301481736194866,0.4006702083333334,25,6.162245523556109
