Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations
Automobile shop,7.5175137,2.4830037,5.034510000000001,60.300793555190474,11.977490074543592,0.7172104111111112,10
Police station ,28.6241261,2.7559621,25.868164,259.58463696765455,10.034907655899142,0.8553079333333337,31
Fire Station,62.4777021,4.6318671,57.845835,404.2555824701555,6.988499387555828,1.1055962471698115,54
Bank,36.3812852,10.1385052,26.24278,221.5669529663203,8.442968045547016,1.4328506333333333,25
Pawn Shop,58.8319654,7.076002399999999,51.755963,292.170120307121,5.645148952346244,1.4563434974358977,40
Pizzeria,11.694060499999999,3.9929305000000004,7.701129999999999,132.59167896833006,17.217171891440618,0.8524055416666667,13
Quattroki Restaurant,21.0548739,6.291606900000001,14.763267,191.38432812538343,12.963548523872353,1.0427417315789476,20
High School,15.186949299999998,2.7221753,12.464774,212.14809208787773,17.019810554758372,0.8020918500000003,19
