0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,151.8496,22.13292,16.71783
Bank,43.52674,14.67375,12.88172
Fire Station,77.06786,23.00633,18.08315
High School,42.87369,30.61047,25.83272
Pawn Shop,86.06017,29.43651,27.88805
Pizzeria,42.20086,45.08235,38.80479
Police station ,48.18623,28.30491,23.99941
Quattroki Restaurant,58.54695,24.51316,25.16587
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,550.3121000000001,217.7604,189.37354
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.886364705882353,2.210085555555555,1.572568
Bank,3.4732754166666666,1.5177449666666665,1.4418190625
Fire Station,2.3473911906250002,1.44534196,1.195897
High School,2.054113485,1.522612257894737,1.292367742105263
Pawn Shop,1.9666778,1.8559711,1.783251073333333
Pizzeria,2.2538240944444445,1.5095459172413794,1.303373375862069
Police station ,1.9932956652173914,2.0800653000000002,2.0611683454545453
Quattroki Restaurant,3.018936757894737,1.3467943235294118,1.216278645
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,2.499234889466324,1.6860201726109687,1.4833404055319013
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,9.706973,8.381431,3.07338
Bank,12.193650000000002,3.662148,2.6389785000000003
Fire Station,8.048290000000001,4.4792774,3.423356
High School,6.569425000000001,3.8818800000000024,3.4376091
Pawn Shop,11.985719,10.333134,8.756715
Pizzeria,9.951144,9.79149,5.263870000000001
Police station ,6.0692,8.95103,7.222082
Quattroki Restaurant,14.6456584,3.3682405,3.8055709
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,14.6456584,10.333134,8.756715
0
"BNC35 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,320.129114026626,60.46115234852032,62.10167357677711
Bank,81.65204679331396,58.04678223354245,51.171271050644094
Fire Station,216.84992398752368,91.3646790609209,93.58699460627615
High School,133.9434987652248,124.95606144549473,115.32212639919013
Pawn Shop,291.8209684808388,89.51840058084257,92.07070809724216
Pizzeria,116.77220917215944,188.29417688135865,190.44946911504942
Police station ,154.07549646716066,82.97239449737292,72.83266849424888
Quattroki Restaurant,121.9015821846232,114.1571358489743,121.66266865850578
0
"BNC35 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,1437.1448398774705,809.7707828970268,799.1975799979336
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,24.9212,
Bank #2 || Task: None,12.33889,
Bank #3 || Task: None,10.58306,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,12.15941
Bank Square #1 || Task: Count backwards from 56 by 3s,,12.19228
Bank Square #3 || Task: Count backwards from 61 by 3s,,12.18791
0
Completion Time per Block:
,Control,Serial Subtraction
0,47.843149999999994,36.5396
