Target_Name,Total_Time,Orientation_Time,Navigation_Time,Distance,Speed,Mean_Dwell,Teleportations,Mean_Teleport_Distance
Automobile shop,9.5739757,3.1368567,6.437119,64.33659422991819,9.994625581711041,0.35986894347826076,24,2.797243227387747
Police station ,8.256502600000001,2.9297636000000002,5.326739,110.04128567955993,20.65828374162127,0.2594684000000001,21,2.7848368459322783
Fire Station,10.9650891,2.5973350999999996,8.367754,142.04571420410855,16.97536928118448,0.3774882892857144,29,3.3398204797201356
Bank,85.87300809999999,3.3681121,82.50489599999999,698.2238713403616,8.46281742286375,0.4381681203125001,193,3.2224214143550873
Pawn Shop,14.2565016,2.2916686,11.964833,137.84948444717205,11.521220935317027,0.33717723888888895,37,2.6252195363440474
Pizzeria,25.2496722,2.6669812,22.582691,141.56553128669967,6.268762712411008,0.6203357777777776,37,2.8347763813070452
Quattroki Restaurant,11.9994805,1.6456914999999999,10.353789,192.30921136864407,18.573800506137808,0.28481779729729734,38,3.2731425896647957
High School,15.312122600000002,3.7914646,11.520658000000001,213.35237553349572,18.5191137115168,0.34215736363636384,34,3.6843845971101095
