0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,23.99633,11.9635,6.594311
Bank,20.32615,7.77095,9.777885
Fire Station,13.85408,9.78458,8.486896
High School,46.21463,13.9096,8.617804
Pawn Shop,27.90942,16.13148,9.728697
Pizzeria,78.22088,47.99232,10.6736
Police station ,62.14473,15.97198,10.04746
Quattroki Restaurant,18.33279,11.687,8.277651
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,290.99901,135.21141,72.204304
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.496605555555556,0.8503623076923077,0.622478
Bank,2.4244473875,0.7708358666666667,1.0911303499999998
Fire Station,0.9930494769230769,0.6358874071428572,0.5914192769230769
High School,1.2208875405405404,0.7667182411764706,0.4661338875
Pawn Shop,1.1769107260869565,1.0976789285714286,1.2905994142857142
Pizzeria,1.4067926145454543,1.3151610055555554,0.8228957333333332
Police station ,1.5249703374999999,1.0748767928571428,0.7737004
Quattroki Restaurant,0.9188330315789475,0.5387181736842105,0.40700920555555553
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.5203120837788164,0.8812798404183299,0.75817078344971
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,8.54137,2.971106,2.248249
Bank,8.374911,2.1181168,2.319486
Fire Station,2.9792372,2.7847847,1.9453106
High School,4.958257000000001,4.35391,1.5833332
Pawn Shop,4.8608427,4.804878,2.986033
Pizzeria,6.326219999999999,4.937306,2.3542228
Police station ,5.431361000000001,3.687786,2.1041027999999997
Quattroki Restaurant,3.4722740000000005,1.6668272999999998,1.2706477
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,8.54137,4.937306,2.986033
0
"BNC26 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,63.60196284259484,62.8721679149546,58.79218117236782
Bank,53.923917146308696,52.75387358265351,55.58521973135912
Fire Station,93.77641015066848,85.07275288143671,88.10253747688117
High School,226.21304362738408,118.96656662968545,113.23726191624925
Pawn Shop,152.5673986701343,85.13333789834053,47.44019014908289
Pizzeria,365.6989622811003,249.64019004167463,86.06472622024334
Police station ,283.560708383344,82.79211129384105,72.19472133670916
Quattroki Restaurant,124.83372479377704,123.56977051788672,119.3556999434174
0
"BNC26 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,1364.1761278953118,860.8007707604731,640.7725379463102
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,6.098422,
Bank #2 || Task: None,5.506736,
Bank #3 || Task: None,5.666717,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,15.30531
Bank Square #1 || Task: Count backwards from 56 by 3s,,13.24809
Bank Square #3 || Task: Count backwards from 61 by 3s,,13.61801
0
Completion Time per Block:
,Control,Serial Subtraction
0,17.271875,42.17141
