0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,99.80144,7.115764,6.817404
Bank,25.91635,41.70067,71.02679
Fire Station,10.72892,10.22208,8.742684
High School,56.69316,30.99273,47.47839
Pawn Shop,49.10357,191.3784,50.70713
Pizzeria,40.04763,14.02051,41.69397
Police station ,64.0337,38.49912,22.11769
Quattroki Restaurant,38.41577,20.78415,46.54069
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,384.74054,354.71342400000003,295.124748
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,1.2367658750000001,0.6220573999999999,0.5440569090909091
Bank,0.5820385210526315,0.8289269999999999,0.8145884709302326
Fire Station,0.6919473785714286,0.6041467133333334,0.48912633125000005
High School,0.6705023409638554,0.613088712244898,0.5471153142857142
Pawn Shop,1.3194265861111112,1.0042058767195767,0.7654723861538462
Pizzeria,0.6115456774193548,0.8215912375000001,0.5229619576923077
Police station ,1.412533825,0.9670351384615384,1.18669575
Quattroki Restaurant,0.809611243478261,0.7891449320000001,0.8454065611111111
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,0.9167964309495802,0.7812746262824183,0.7144279600642651
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,17.08915,2.463831,2.3186809999999998
Bank,1.9791040000000004,5.910300000000001,6.2224800000000045
Fire Station,4.1251233,3.2430447,2.8332093
High School,4.65184,3.3752879,4.06213
Pawn Shop,7.471760000000003,6.256740000000008,5.5276941
Pizzeria,4.9722300000000015,5.3887668,4.7155306999999995
Police station ,8.680309999999999,6.534681999999999,7.972519999999999
Quattroki Restaurant,5.4794,4.749790000000001,8.076429999999998
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,17.08915,6.534681999999999,8.076429999999998
0
"BNC29 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,491.34659276085455,56.932041749950415,59.03116117718977
Bank,223.17938351748998,281.83296214733116,458.76229218169874
Fire Station,88.76813039677265,88.0294528461945,87.14996536984223
High School,517.8526758017741,277.07587132046547,468.6080491320579
Pawn Shop,213.78937379430093,1058.4834953906088,372.50446178657086
Pizzeria,334.1466722412671,83.7682141542636,442.0697145447226
Police station ,265.8875718806324,223.3117034035942,85.65764432744712
Quattroki Restaurant,279.53633675663,140.9886527426312,301.75060710990766
0
"BNC29 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,2414.5067371497216,2210.4223937550396,2275.533895629437
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,27.55498,
Bank #2 || Task: None,32.54725,
Bank #3 || Task: None,14.19495,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,13.97142
Bank Square #1 || Task: Count backwards from 56 by 3s,,20.18773
Bank Square #3 || Task: Count backwards from 61 by 3s,,12.96495
0
Completion Time per Block:
,Control,Serial Subtraction
0,74.29718,47.1241
