0
Time to Complete per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,64.5432,11.83948,5.748067
Bank,195.9753,5.014735,5.444227
Fire Station,38.9714,6.179626,8.354266
High School,14.82633,8.582089,7.930201
Mission complete,,1.126396,3.401739
Pawn Shop,45.56822,8.985764,5.499855
Pizzeria,13.58342,10.6946,7.55535
Police station ,24.76356,10.59242,5.562241
Quattroki Restaurant,8.499463,7.082911,8.916745
0
Time to Complete per Block:
,Block 1,Block 2,Block 3
0,406.73089300000004,70.09802099999999,58.412691
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,1.3234035416666667,0.8621838461538461,0.4426045
Bank,0.8542108127753304,0.49394481111111116,0.5885343875
Fire Station,0.6496534810344827,0.39814130714285717,0.4251550388888889
High School,0.5066386166666667,0.39408066,0.3200332260869565
Mission complete,,1.1261022,0.48594647142857145
Pawn Shop,0.5601970405063291,0.40016326874999997,0.32637798000000007
Pizzeria,0.8819328357142856,0.45832711363636364,0.5298715461538461
Police station ,1.0899078,0.5936644066666666,0.41086263333333334
Quattroki Restaurant,0.4126401684210526,0.3486589210526316,0.372550495
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,0.7848230370981018,0.5639185038348308,0.43354847537684404
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,10.2687,3.637012,2.074548
Bank,4.9375,1.4522783000000001,1.4095919999999995
Fire Station,3.7350339,1.7198843,1.0855717
High School,2.5417538,1.3880573999999999,1.6111672
Mission complete,,1.1261022,1.2572656000000002
Pawn Shop,2.5628610000000007,1.0485493000000001,0.7499639
Pizzeria,4.062766699999999,1.4723045,1.5622571
Police station ,3.5622468,2.4747769999999996,1.2849626
Quattroki Restaurant,2.4305362,1.3046495,1.1800769999999998
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,10.2687,3.637012,2.074548
0
"BNC12 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,310.4310463868197,81.43418989550887,57.65985973715034
Bank,1461.6104817081286,52.56113457576393,47.8420511582811
Fire Station,380.052807274309,92.48678030532716,108.34353273483987
High School,146.53965372820986,117.0950966741947,126.43512973237063
Mission complete,,5.332006170658879,40.72047278505975
Pawn Shop,513.9517859172279,89.37440025917616,87.11466047538873
Pizzeria,84.5977097800364,128.90090592041972,81.42947095906389
Police station ,137.35782534002175,94.3363217243223,70.39135210649745
Quattroki Restaurant,121.11709530612441,119.93494629264343,125.50302690102923
0
"BNC12 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,3155.6584054408772,781.4557818180151,745.4395565896809
0
Time to Complete Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,6.181726,
Bank #2 || Task: None,3.998855,
Bank #3 || Task: None,4.515188,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,5.228335
Bank Square #1 || Task: Count backwards from 56 by 3s,,6.176808
Bank Square #3 || Task: Count backwards from 61 by 3s,,4.444423
0
Time to Complete per Block:
,Control,Serial Subtraction
0,14.695769,15.849566
