0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,38.40108,15.93846,7.699348
Bank,17.23586,15.69446,6.472131
Fire Station,18.90937,11.03451,7.541358
High School,17.81211,10.28394,11.18778
Pawn Shop,205.1977,55.16507,14.69393
Pizzeria,19.70025,12.86086,9.90997
Police station ,31.3533,63.08858,16.64565
Quattroki Restaurant,81.21948,85.52607,38.1717
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,429.82915,269.59195,112.321867
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.1323164705882354,1.5634911111111112,0.6971031
Bank,1.6270590500000002,1.3553828454545453,0.68835175
Fire Station,1.3840413692307694,0.7451750384615384,0.5508923166666667
High School,0.9282102166666666,0.5449068647058823,0.5302742588235293
Pawn Shop,1.5245849753731342,1.1824894869565217,1.6604028250000002
Pizzeria,1.4278930153846154,0.7554320357142856,0.5758426230769231
Police station ,2.7511725636363633,1.0911145732142857,1.2904562416666667
Quattroki Restaurant,1.912985711904762,1.4159409966666667,0.9797132216216217
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.7110329215980684,1.0817416190356046,0.871629542106926
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,7.083088,7.891041,2.158851
Bank,3.3890069999999994,4.167595,1.6587459999999998
Fire Station,5.7153228,2.2363155,2.0832989999999993
High School,7.2924379,1.6110437,1.6678004
Pawn Shop,13.408999999999992,4.8055769999999995,6.2565106
Pizzeria,3.9519742,1.8334195,2.1043561
Police station ,8.1943222,7.242990000000001,5.659590000000001
Quattroki Restaurant,21.2495299,6.16666,6.2080892
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,21.2495299,7.891041,6.2565106
0
"BNC36 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,119.87514140605546,62.8135037076154,62.917391193804825
Bank,68.51194805124338,71.45477071105142,55.341712535549135
Fire Station,90.97218302278813,90.26167817946909,84.45246832957548
High School,119.00891475541535,116.83400236821547,111.35705185432883
Pawn Shop,918.7094803611496,305.5393960488502,54.797170986671404
Pizzeria,82.31248943384335,95.5850311200753,90.48067258686811
Police station ,77.64006502548234,360.8422896833783,77.97804356896738
Quattroki Restaurant,281.25588408142437,385.76292168957593,239.67994273068183
0
"BNC36 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,1758.286106137402,1489.0935935082312,777.004453786447
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,17.12408,
Bank #2 || Task: None,6.041831,
Bank #3 || Task: None,5.492738,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,11.59004
Bank Square #1 || Task: Count backwards from 56 by 3s,,11.71972
Bank Square #3 || Task: Count backwards from 61 by 3s,,12.43009
0
Completion Time per Block:
,Control,Serial Subtraction
0,28.658649,35.739850000000004
