,Participant,Block_num,X,Z,Target_Name
23569,BNC01,2,0.0,-4.1,Pizzeria
23673,BNC01,2,0.4317429,1.056803,Pizzeria
23858,BNC01,2,1.047678,5.483047,Pizzeria
23948,BNC01,2,6.013276,7.665778,Pizzeria
24038,BNC01,2,12.23551,8.859786,Pizzeria
24130,BNC01,2,18.32635,10.03333,Pizzeria
24219,BNC01,2,24.35007,10.96935,Pizzeria
24428,BNC01,2,30.01488,12.09964,Pizzeria
24497,BNC01,2,36.05724,11.71708,Pizzeria
24580,BNC01,2,42.46212,12.053,Pizzeria
24665,BNC01,2,49.04943,12.49718,Pizzeria
24769,BNC01,2,55.60519,13.11996,Pizzeria
24884,BNC01,2,61.681,14.14166,Pizzeria
25069,BNC01,2,63.44788,19.89878,Pizzeria
25209,BNC01,2,61.65475,26.45906,Pizzeria
8213,BNC02,2,0.0,-4.1,Pizzeria
8270,BNC02,2,0.6706283,0.9225243,Pizzeria
8323,BNC02,2,1.228876,5.200434,Pizzeria
8433,BNC02,2,2.167289,8.987558,Pizzeria
8489,BNC02,2,8.343505,8.694675,Pizzeria
8529,BNC02,2,14.62563,9.187827,Pizzeria
8564,BNC02,2,21.05172,9.883387,Pizzeria
8606,BNC02,2,27.45374,10.70863,Pizzeria
8651,BNC02,2,33.87486,11.76469,Pizzeria
8703,BNC02,2,40.1789,12.71562,Pizzeria
8791,BNC02,2,46.35983,13.62855,Pizzeria
8852,BNC02,2,51.97535,13.21468,Pizzeria
8922,BNC02,2,57.39809,13.22883,Pizzeria
9020,BNC02,2,62.66737,13.8118,Pizzeria
9121,BNC02,2,63.71376,20.05099,Pizzeria
9496,BNC02,2,64.65212,25.75685,Pizzeria
17634,BNC03,2,0.0,-4.1,Pizzeria
17717,BNC03,2,-0.1005978,1.276,Pizzeria
17902,BNC03,2,0.1344526,6.70162,Pizzeria
17938,BNC03,2,5.971431,7.836431,Pizzeria
17967,BNC03,2,11.881,8.89036,Pizzeria
17995,BNC03,2,17.76566,9.545753,Pizzeria
18019,BNC03,2,23.60015,10.19502,Pizzeria
18330,BNC03,2,29.35242,10.89428,Pizzeria
18357,BNC03,2,35.09135,12.14497,Pizzeria
18544,BNC03,2,40.88242,13.1787,Pizzeria
18615,BNC03,2,37.29079,18.44366,Pizzeria
18644,BNC03,2,37.9253,24.7276,Pizzeria
18758,BNC03,2,37.94937,24.72326,Pizzeria
18790,BNC03,2,35.63669,30.88731,Pizzeria
18819,BNC03,2,33.62873,37.15561,Pizzeria
18846,BNC03,2,32.13364,43.56618,Pizzeria
18875,BNC03,2,30.7108,50.00685,Pizzeria
18930,BNC03,2,29.60425,56.41449,Pizzeria
19030,BNC03,2,29.51711,62.7811,Pizzeria
19178,BNC03,2,29.55709,69.1575,Pizzeria
19250,BNC03,2,24.84229,73.48815,Pizzeria
19392,BNC03,2,18.44952,75.36051,Pizzeria
19445,BNC03,2,12.07769,75.21563,Pizzeria
19489,BNC03,2,5.698835,75.22282,Pizzeria
19524,BNC03,2,-0.790818,75.48997,Pizzeria
19755,BNC03,2,-7.26912,75.41105,Pizzeria
19853,BNC03,2,-13.26225,74.61526,Pizzeria
19894,BNC03,2,-19.54915,75.92326,Pizzeria
20023,BNC03,2,-25.6961,77.36167,Pizzeria
20147,BNC03,2,-31.6446,77.12688,Pizzeria
20187,BNC03,2,-33.58422,70.82643,Pizzeria
