ParticipantID,X,Z,Frame,Total Time,Lapsed Time,Target Name,X Euler Angle,Y Euler Angle,Z Euler Angle
BNC31_t1,0,-4.1,0,0.02,0.02,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC31_t1,0,-4.1,1,0.04,0.04,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC31_t1,0,-4.1,2,0.06,0.06,Bank Square #1 || Task: Count backwards from 56 by 3s,(0.0, 0.0, 0.0)
BNC31_t1,0,-4.1,3,0.3933333,0.3933333,Bank Square #1 || Task: Count backwards from 56 by 3s,(6.7, 3.2, 359.2)
BNC31_t1,0,-4.1,4,0.4537185,0.4537185,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.8, 357.5)
BNC31_t1,0,-4.1,5,0.4645575,0.4645575,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.8, 357.4)
BNC31_t1,0,-4.1,6,0.4695375,0.4695375,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.8, 357.4)
BNC31_t1,0,-4.1,7,0.4721007,0.4721007,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.8, 357.4)
BNC31_t1,0,-4.1,8,0.4790265,0.4790265,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.8, 357.4)
BNC31_t1,0,-4.1,9,0.4856768,0.4856768,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.9, 357.4)
BNC31_t1,0,-4.1,10,0.4925136,0.4925136,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.9, 357.4)
BNC31_t1,0,-4.1,11,0.4994408,0.4994408,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.9, 357.3)
BNC31_t1,0,-4.1,12,0.5063801,0.5063801,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.1, 1.9, 357.3)
BNC31_t1,0,-4.1,13,0.5132232,0.5132232,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.2, 1.9, 357.3)
BNC31_t1,0,-4.1,14,0.5203179,0.5203179,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.2, 2.0, 357.3)
BNC31_t1,0,-4.1,15,0.5274434,0.5274434,Bank Square #1 || Task: Count backwards from 56 by 3s,(5.2, 2.0, 357.3)
