0
Completion Time per Trial per Block:
Target Name,Block 1,Block 2,Block 3
Automobile shop,50.39796,15.4923,7.512139
Bank,12.40946,18.60357,13.21501
Fire Station,46.14524,21.32644,15.88174
High School,15.3541,11.25035,9.249932
Mission complete,,0.2771356,
Pawn Shop,16.77718,25.79815,8.603827
Pizzeria,28.13188,18.29139,10.62481
Police station ,23.69363,9.714904,8.361049
Quattroki Restaurant,103.2266,13.80509,10.42333
0
Completion Time per Block:
,Block 1,Block 2,Block 3
0,296.13605,134.5593296,83.871837
0
"Mean Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,2.711183888888889,1.438207,0.7406318888888889
Bank,1.643838942857143,1.1758953333333333,1.0289105333333335
Fire Station,1.0227518069767443,0.6235241212121212,0.8302221611111111
High School,0.520819775,0.370539076,0.415238515
Mission complete,,0.27770720000000004,
Pawn Shop,0.9939095499999999,0.5739548930232558,0.4566724823529412
Pizzeria,0.749798638888889,1.2899802076923075,0.699868042857143
Police station ,1.7317894,0.637805646153846,0.6709647363636363
Quattroki Restaurant,0.7839552584615385,0.5747135476190476,0.43810347727272725
0
"Mean Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,1.2697559076341505,0.7735918916704345,0.6600764796474726
0
"Max Dwell Time Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,8.554950000000002,8.250067,4.492662
Bank,3.8680486,4.305389,5.6942634
Fire Station,5.638615700000001,4.597246,5.492441899999999
High School,2.666668999999999,2.6944128999999997,2.8195413
Mission complete,,0.27770720000000004,
Pawn Shop,4.166494,3.3264674,2.0069011999999997
Pizzeria,2.2915200000000002,7.8472507,2.5345676
Police station ,4.0901582,2.4932934,1.7361391
Quattroki Restaurant,7.868130000000001,3.9374830000000003,1.7705995
0
"Max Dwell Time Per Block:
"
,Block 1,Block 2,Block 3
0,8.554950000000002,8.250067,5.6942634
0
"BNC30 - Total Distance Per Trial Per Block:
"
Target Name,Block 1,Block 2,Block 3
Automobile shop,122.39290911419761,63.56513802490884,55.15756747695985
Bank,44.700750067348984,86.74389865004117,70.58160985369064
Fire Station,273.3371949549805,182.2762877701515,88.5536372917826
High School,142.73755636730627,145.26662978994966,111.59738705686112
Mission complete,,6.531379884683557,
Pawn Shop,92.35470149325434,214.93595277241707,86.9056926761096
Pizzeria,193.001924842058,77.09146747977846,80.02032943133509
Police station ,89.72758618142493,72.2288596515087,65.69084857102335
Quattroki Restaurant,740.4803510677515,122.93414810993703,116.73716917253942
0
"BNC30 - Total Distance Per Block:
"
,Block 1,Block 2,Block 3
0,1698.732974088322,971.573762133376,675.2442415303017
0
Completion Time Serial Subtraction per Trial per Block:
Target Name,Control,Serial Subtraction
Bank #1 || Task: None,2.242998,
Bank #2 || Task: None,7.535243,
Bank #3 || Task: None,8.568475,
Bank Square  #2 || Task: Count backwards from 84 by 3s,,7.298947
Bank Square #1 || Task: Count backwards from 56 by 3s,,7.322969
Bank Square #3 || Task: Count backwards from 61 by 3s,,8.374745
0
Completion Time per Block:
,Control,Serial Subtraction
0,18.346716,22.996661
